"","state_abbreviation","county_name","release_year.x","smoke15","release_year.y","smoke20"
"2885","VA","caroline_county",2015,0.208,2020,0.1701580762
"2886","VA","carroll_county",2015,0.333,2020,0.1751056721
"2887","VA","charles_city_county",2015,NA,2020,0.171836978
"2888","VA","charlotte_county",2015,0.261,2020,0.193077453
"2889","VA","chesterfield_county",2015,0.158,2020,0.1508434351
"2890","VA","clarke_county",2015,NA,2020,0.1526259452
"2891","VA","craig_county",2015,NA,2020,0.1499022844
"2892","VA","culpeper_county",2015,0.151,2020,0.1605802258
"2893","VA","cumberland_county",2015,0.234,2020,0.1855514551
"2894","VA","dickenson_county",2015,0.317,2020,0.2079302195
"2895","VA","dinwiddie_county",2015,0.282,2020,0.1754048604
"2896","VA","essex_county",2015,NA,2020,0.1692732204
"2897","VA","fairfax_county",2015,0.111,2020,0.0936615988
"2898","VA","fauquier_county",2015,0.167,2020,0.1392019232
"2899","VA","floyd_county",2015,0.273,2020,0.1660396273
"2900","VA","fluvanna_county",2015,NA,2020,0.1404336461
"2901","VA","franklin_county",2015,0.215,2020,0.1610418212
"2902","VA","frederick_county",2015,0.217,2020,0.1417977325
"2903","VA","giles_county",2015,0.228,2020,0.1574796843
"2904","VA","gloucester_county",2015,0.193,2020,0.161353817
"2905","VA","goochland_county",2015,0.135,2020,0.133418101
"2906","VA","grayson_county",2015,0.222,2020,0.1943862223
"2907","VA","greene_county",2015,NA,2020,0.1722610233
"2908","VA","greensville_county",2015,0.187,2020,0.222202843
"2909","VA","halifax_county",2015,0.211,2020,0.1880004902
"2910","VA","hanover_county",2015,0.17,2020,0.1301026708
"2911","VA","henrico_county",2015,0.17,2020,0.1516508783
"2912","VA","henry_county",2015,0.257,2020,0.19183738
"2913","VA","highland_county",2015,NA,2020,0.1464027731
"2914","VA","isle_of_wight_county",2015,0.133,2020,0.1520807157
"2915","VA","james_city_county",2015,0.092,2020,0.124559483
"2916","VA","king_and_queen_county",2015,NA,2020,0.1798434483
"2917","VA","king_george_county",2015,NA,2020,0.1554589169
"2918","VA","king_william_county",2015,0.198,2020,0.165225733
"2919","VA","lancaster_county",2015,NA,2020,0.1415145739
"2920","VA","lee_county",2015,0.254,2020,0.2193093765
"2921","VA","loudoun_county",2015,0.097,2020,0.1098038603
"2922","VA","louisa_county",2015,0.277,2020,0.1635819668
"2923","VA","lunenburg_county",2015,0.214,2020,0.2016363558
"2924","VA","madison_county",2015,0.312,2020,0.1641486814
"2925","VA","mathews_county",2015,0.247,2020,0.1435736952
"2926","VA","mecklenburg_county",2015,0.286,2020,0.1754660095
"2927","VA","middlesex_county",2015,0.336,2020,0.151365461
"2928","VA","montgomery_county",2015,0.143,2020,0.1688733634
"2929","VA","nelson_county",2015,0.269,2020,0.164976599
"2930","VA","new_kent_county",2015,0.322,2020,0.143886208
"2931","VA","northampton_county",2015,0.229,2020,0.1767613079
"2932","VA","northumberland_county",2015,0.185,2020,0.1457671833
"2933","VA","nottoway_county",2015,0.204,2020,0.2026137423
"2934","VA","orange_county",2015,0.185,2020,0.1563051756
"2935","VA","page_county",2015,0.268,2020,0.1794516386
"2936","VA","patrick_county",2015,0.197,2020,0.1792682156
"2937","VA","pittsylvania_county",2015,0.229,2020,0.1826983659
"2938","VA","powhatan_county",2015,0.25,2020,0.1410494586
"2939","VA","prince_edward_county",2015,0.256,2020,0.1832614909
"2940","VA","prince_george_county",2015,0.252,2020,0.179625805
"2941","VA","prince_william_county",2015,0.174,2020,0.1343222601
"2942","VA","pulaski_county",2015,0.308,2020,0.1646524031
"2943","VA","rappahannock_county",2015,NA,2020,0.1340475764
"2944","VA","richmond_county",2015,0.246,2020,0.1887694603
"2945","VA","roanoke_county",2015,0.175,2020,0.1499451983
"2946","VA","rockbridge_county",2015,0.182,2020,0.1617432693
"2947","VA","rockingham_county",2015,0.125,2020,0.1478418044
"2948","VA","russell_county",2015,0.249,2020,0.1897292311
"2949","VA","scott_county",2015,0.278,2020,0.1888719643
"2950","VA","shenandoah_county",2015,0.206,2020,0.1569101284
"2951","VA","smyth_county",2015,0.223,2020,0.1944948417
"2952","VA","southampton_county",2015,0.203,2020,0.1710984205
"2953","VA","spotsylvania_county",2015,0.164,2020,0.1576141072
"2954","VA","stafford_county",2015,0.169,2020,0.1471888603
"2955","VA","surry_county",2015,0.212,2020,0.1729080471
"2956","VA","sussex_county",2015,NA,2020,0.1932499198
"2957","VA","tazewell_county",2015,0.211,2020,0.1945427191
"2958","VA","warren_county",2015,0.243,2020,0.1629341566
"2959","VA","washington_county",2015,0.236,2020,0.1772321494
"2960","VA","westmoreland_county",2015,0.169,2020,0.1707627056
"2961","VA","wise_county",2015,0.33,2020,0.1906493461
"2962","VA","wythe_county",2015,0.242,2020,0.1720655557
"2963","VA","york_county",2015,0.075,2020,0.1385425562
"2964","VA","alexandria_city",2015,0.092,2020,0.1507335765
"2965","VA","bedford_city",2015,NA,NA,NA
"2966","VA","bristol_city",2015,NA,2020,0.1940287366
"2967","VA","buena_vista_city",2015,NA,2020,0.2102427519
"2968","VA","charlottesville_city",2015,NA,2020,0.1936681723
"2969","VA","chesapeake_city",2015,0.158,2020,0.1418460594
"2970","VA","colonial_heights_city",2015,NA,2020,0.1660808978
"2971","VA","covington_city",2015,NA,2020,0.1820643087
"2972","VA","danville_city",2015,0.242,2020,0.207991024
"2973","VA","emporia_city",2015,NA,2020,0.2362517434
"2974","VA","fairfax_city",2015,NA,2020,0.1266535976
"2975","VA","falls_church_city",2015,NA,2020,0.1302378001
"2976","VA","franklin_city",2015,0.164,2020,0.1974340459
"2977","VA","fredericksburg_city",2015,0.244,2020,0.1751064815
"2978","VA","galax_city",2015,NA,2020,0.1911654806
"2979","VA","hampton_city",2015,0.191,2020,0.20322793
"2980","VA","harrisonburg_city",2015,NA,2020,0.1969365179
"2981","VA","hopewell_city",2015,0.353,2020,0.1954439237
"2982","VA","lexington_city",2015,NA,2020,0.1682929308
"2983","VA","lynchburg_city",2015,0.246,2020,0.1748587704
"2984","VA","manassas_city",2015,NA,2020,0.1546219814
"2985","VA","manassas_park_city",2015,NA,2020,0.1641286841
"2986","VA","martinsville_city",2015,NA,2020,0.2033723259
"2987","VA","newport_news_city",2015,0.232,2020,0.1847904863
"2988","VA","norfolk_city",2015,0.261,2020,0.1925546929
"2989","VA","norton_city",2015,NA,2020,0.1966503926
"2990","VA","petersburg_city",2015,0.254,2020,0.236602116
"2991","VA","poquoson_city",2015,NA,2020,0.1356356362
"2992","VA","portsmouth_city",2015,0.23,2020,0.1898329946
"2993","VA","radford_city",2015,NA,2020,0.223055401
"2994","VA","richmond_city",2015,0.186,2020,0.195332575
"2995","VA","roanoke_city",2015,0.264,2020,0.1957036459
"2996","VA","salem_city",2015,0.211,2020,0.1486551083
"2997","VA","staunton_city",2015,NA,2020,0.166565783
"2998","VA","suffolk_city",2015,0.192,2020,0.1643807072
"2999","VA","virginia_beach_city",2015,0.186,2020,0.1495201847
"3000","VA","waynesboro_city",2015,NA,2020,0.1799871862
"3001","VA","williamsburg_city",2015,NA,2020,0.1603523733
"3002","VA","winchester_city",2015,NA,2020,0.1707561863
"3003","WA","washington",2015,0.155,2020,0.1348905711
"3004","WA","adams_county",2015,0.101,2020,0.1433154142
"3005","WA","asotin_county",2015,0.217,2020,0.1435764439
"3006","WA","benton_county",2015,0.153,2020,0.1307876746
"3007","WA","chelan_county",2015,0.132,2020,0.1306664485
"3008","WA","clallam_county",2015,0.189,2020,0.1409564954
"3009","WA","clark_county",2015,0.153,2020,0.1404192903
"3010","WA","columbia_county",2015,0.148,2020,0.1435221546
"3011","WA","cowlitz_county",2015,0.232,2020,0.1782366819
"3012","WA","douglas_county",2015,0.151,2020,0.1355658625
"3013","WA","ferry_county",2015,0.242,2020,0.1674833318
"3014","WA","franklin_county",2015,0.117,2020,0.1401274054
"3015","WA","garfield_county",2015,0.169,2020,0.1340723313
"3016","WA","grant_county",2015,0.161,2020,0.1565962674
"3017","WA","grays_harbor_county",2015,0.228,2020,0.1528843879
"3018","WA","island_county",2015,0.15,2020,0.1160061529
"3019","WA","jefferson_county",2015,0.147,2020,0.1173230233
"3020","WA","king_county",2015,0.111,2020,0.0881504546
"3021","WA","kitsap_county",2015,0.169,2020,0.1246955382
"3022","WA","kittitas_county",2015,0.153,2020,0.1425893072
"3023","WA","klickitat_county",2015,0.159,2020,0.1431118903
"3024","WA","lewis_county",2015,0.201,2020,0.1616576325
"3025","WA","lincoln_county",2015,0.17,2020,0.1301199951
"3026","WA","mason_county",2015,0.249,2020,0.1595791395
"3027","WA","okanogan_county",2015,0.235,2020,0.1664136642
"3028","WA","pacific_county",2015,0.21,2020,0.152699506
"3029","WA","pend_oreille_county",2015,0.208,2020,0.1535237161
"3030","WA","pierce_county",2015,0.178,2020,0.1511478724
"3031","WA","san_juan_county",2015,0.134,2020,0.1200059565
"3032","WA","skagit_county",2015,0.161,2020,0.132404402
"3033","WA","skamania_county",2015,0.182,2020,0.1461928299
"3034","WA","snohomish_county",2015,0.156,2020,0.129623086
"3035","WA","spokane_county",2015,0.187,2020,0.1449390156
"3036","WA","stevens_county",2015,0.224,2020,0.1478473439
"3037","WA","thurston_county",2015,0.191,2020,0.1285646403
"3038","WA","wahkiakum_county",2015,0.153,2020,0.1327296955
"3039","WA","walla_walla_county",2015,0.129,2020,0.1260225986
"3040","WA","whatcom_county",2015,0.138,2020,0.1372480769
"3041","WA","whitman_county",2015,0.112,2020,0.1488455837
"3042","WA","yakima_county",2015,0.157,2020,0.1444293706
"3043","WV","west_virginia",2015,0.26,2020,0.2600690965
"3044","WV","barbour_county",2015,0.266,2020,0.2325924026
"3045","WV","berkeley_county",2015,0.268,2020,0.2227911962
"3046","WV","boone_county",2015,0.297,2020,0.2516840681
"3047","WV","braxton_county",2015,0.24,2020,0.2303663835
"3048","WV","brooke_county",2015,0.266,2020,0.1988752582
"3049","WV","cabell_county",2015,0.232,2020,0.2373602453
"3050","WV","calhoun_county",2015,0.462,2020,0.2378072728
"3051","WV","clay_county",2015,0.222,2020,0.2442851502
"3052","WV","doddridge_county",2015,0.281,2020,0.2082410101
"3053","WV","fayette_county",2015,0.264,2020,0.2477210775
"3054","WV","gilmer_county",2015,0.284,2020,0.2630866164
"3055","WV","grant_county",2015,0.165,2020,0.2244976585
"3056","WV","greenbrier_county",2015,0.249,2020,0.2286216251
"3057","WV","hampshire_county",2015,0.288,2020,0.2203145209
"3058","WV","hancock_county",2015,0.247,2020,0.2247858728
"3059","WV","hardy_county",2015,0.237,2020,0.2245010417
"3060","WV","harrison_county",2015,0.218,2020,0.2344138756
"3061","WV","jackson_county",2015,0.242,2020,0.2100673009
"3062","WV","jefferson_county",2015,0.25,2020,0.2043737477
"3063","WV","kanawha_county",2015,0.234,2020,0.2075555513
"3064","WV","lewis_county",2015,0.235,2020,0.2256811987
"3065","WV","lincoln_county",2015,0.297,2020,0.2356198953
"3066","WV","logan_county",2015,0.367,2020,0.2473448532
"3067","WV","mcdowell_county",2015,0.353,2020,0.2952306882
"3068","WV","marion_county",2015,0.211,2020,0.2332561861
"3069","WV","marshall_county",2015,0.271,2020,0.2156467789
"3070","WV","mason_county",2015,0.334,2020,0.235394844
"3071","WV","mercer_county",2015,0.283,2020,0.251516612
"3072","WV","mineral_county",2015,0.171,2020,0.2116932925
"3073","WV","mingo_county",2015,0.361,2020,0.2957760329
"3074","WV","monongalia_county",2015,0.175,2020,0.2020979237
"3075","WV","monroe_county",2015,0.206,2020,0.2256436924
"3076","WV","morgan_county",2015,0.252,2020,0.2075647596
"3077","WV","nicholas_county",2015,0.322,2020,0.2118404938
"3078","WV","ohio_county",2015,0.255,2020,0.216365911
"3079","WV","pendleton_county",2015,0.158,2020,0.2150928366
"3080","WV","pleasants_county",2015,0.233,2020,0.2240685394
"3081","WV","pocahontas_county",2015,0.319,2020,0.2255799636
"3082","WV","preston_county",2015,0.268,2020,0.2126904834
"3083","WV","putnam_county",2015,0.201,2020,0.200308674
"3084","WV","raleigh_county",2015,0.231,2020,0.2471234919
"3085","WV","randolph_county",2015,0.239,2020,0.223474471
"3086","WV","ritchie_county",2015,0.31,2020,0.2190786717
"3087","WV","roane_county",2015,0.347,2020,0.2320495617
"3088","WV","summers_county",2015,0.2,2020,0.2390782369
"3089","WV","taylor_county",2015,0.256,2020,0.21029651
"3090","WV","tucker_county",2015,0.257,2020,0.2071298802
"3091","WV","tyler_county",2015,0.294,2020,0.2120281139
"3092","WV","upshur_county",2015,0.207,2020,0.2376931306
"3093","WV","wayne_county",2015,0.325,2020,0.230502744
"3094","WV","webster_county",2015,0.299,2020,0.2338658677
"3095","WV","wetzel_county",2015,0.342,2020,0.240463895
"3096","WV","wirt_county",2015,0.281,2020,0.2324800534
"3097","WV","wood_county",2015,0.277,2020,0.2363673603
"3098","WV","wyoming_county",2015,0.346,2020,0.241455299
"3099","WI","wisconsin",2015,0.183,2020,0.1602475908
"3100","WI","adams_county",2015,0.23,2020,0.1644073681
"3101","WI","ashland_county",2015,0.163,2020,0.186375073
"3102","WI","barron_county",2015,0.239,2020,0.1657306195
"3103","WI","bayfield_county",2015,0.159,2020,0.160585522
"3104","WI","brown_county",2015,0.187,2020,0.1496285184
"3105","WI","buffalo_county",2015,0.185,2020,0.1553222752
"3106","WI","burnett_county",2015,0.147,2020,0.1609637578
"3107","WI","calumet_county",2015,0.11,2020,0.141572291
"3108","WI","chippewa_county",2015,0.235,2020,0.1538300282
"3109","WI","clark_county",2015,0.213,2020,0.1767051093
"3110","WI","columbia_county",2015,0.226,2020,0.1498196949
"3111","WI","crawford_county",2015,0.228,2020,0.1589876276
"3112","WI","dane_county",2015,0.136,2020,0.1244292363
"3113","WI","dodge_county",2015,0.145,2020,0.1547575558
"3114","WI","door_county",2015,0.156,2020,0.1302993793
"3115","WI","douglas_county",2015,0.233,2020,0.1781373946
"3116","WI","dunn_county",2015,0.157,2020,0.1623080676
"3117","WI","eau_claire_county",2015,0.168,2020,0.1644514458
"3118","WI","florence_county",2015,0.258,2020,0.1552717405
"3119","WI","fond_du_lac_county",2015,0.184,2020,0.1578827592
"3120","WI","forest_county",2015,0.194,2020,0.1932899613
"3121","WI","grant_county",2015,0.172,2020,0.1629960356
"3122","WI","green_county",2015,0.124,2020,0.1451982613
"3123","WI","green_lake_county",2015,0.19,2020,0.1617346863
"3124","WI","iowa_county",2015,0.205,2020,0.151426351
"3125","WI","iron_county",2015,0.194,2020,0.1622488665
"3126","WI","jackson_county",2015,0.203,2020,0.1788855942
"3127","WI","jefferson_county",2015,0.159,2020,0.1502106968
"3128","WI","juneau_county",2015,0.256,2020,0.1686812748
"3129","WI","kenosha_county",2015,0.213,2020,0.1701795537
"3130","WI","kewaunee_county",2015,0.183,2020,0.1443901522
"3131","WI","la_crosse_county",2015,0.154,2020,0.1483219271
"3132","WI","lafayette_county",2015,0.079,2020,0.1616790528
"3133","WI","langlade_county",2015,0.232,2020,0.1644621855
"3134","WI","lincoln_county",2015,0.228,2020,0.1563838189
"3135","WI","manitowoc_county",2015,0.181,2020,0.1492612891
"3136","WI","marathon_county",2015,0.176,2020,0.1515327876
"3137","WI","marinette_county",2015,0.265,2020,0.1635761831
"3138","WI","marquette_county",2015,0.242,2020,0.1548529207
"3139","WI","menominee_county",2015,0.456,2020,0.3357999957
"3140","WI","milwaukee_county",2015,0.207,2020,0.1781730991
"3141","WI","monroe_county",2015,0.226,2020,0.1626541206
"3142","WI","oconto_county",2015,0.185,2020,0.1597384896
"3143","WI","oneida_county",2015,0.195,2020,0.1462080561
"3144","WI","outagamie_county",2015,0.179,2020,0.1464725795
"3145","WI","ozaukee_county",2015,0.123,2020,0.1251055905
"3146","WI","pepin_county",2015,0.135,2020,0.1571065122
"3147","WI","pierce_county",2015,0.142,2020,0.1502384777
"3148","WI","polk_county",2015,0.188,2020,0.1556879212
"3149","WI","portage_county",2015,0.153,2020,0.1561276422
"3150","WI","price_county",2015,0.146,2020,0.1543080314
"3151","WI","racine_county",2015,0.229,2020,0.1541427416
"3152","WI","richland_county",2015,0.163,2020,0.1572199442
"3153","WI","rock_county",2015,0.233,2020,0.1734592032
"3154","WI","rusk_county",2015,0.158,2020,0.1657452026
"3155","WI","st._croix_county",2015,0.151,2020,0.1427262356
"3156","WI","sauk_county",2015,0.171,2020,0.1756253411
"3157","WI","sawyer_county",2015,0.268,2020,0.198948446
"3158","WI","shawano_county",2015,0.206,2020,0.171327172
"3159","WI","sheboygan_county",2015,0.17,2020,0.1539095157
"3160","WI","taylor_county",2015,0.166,2020,0.1705797746
"3161","WI","trempealeau_county",2015,0.186,2020,0.1544394923
"3162","WI","vernon_county",2015,0.227,2020,0.1719940667
"3163","WI","vilas_county",2015,0.184,2020,0.1721249859
"3164","WI","walworth_county",2015,0.189,2020,0.1545340513
"3165","WI","washburn_county",2015,0.231,2020,0.1633252139
"3166","WI","washington_county",2015,0.142,2020,0.1351968585
"3167","WI","waukesha_county",2015,0.161,2020,0.121941417
"3168","WI","waupaca_county",2015,0.198,2020,0.1529410126
"3169","WI","waushara_county",2015,0.21,2020,0.1618632439
"3170","WI","winnebago_county",2015,0.176,2020,0.1525887836
"3171","WI","wood_county",2015,0.183,2020,0.1593873147
"3172","WY","wyoming",2015,0.198,2020,0.1872294486
"3173","WY","albany_county",2015,0.141,2020,0.1564749358
"3174","WY","big_horn_county",2015,0.183,2020,0.1560820029
"3175","WY","campbell_county",2015,0.234,2020,0.1848914294
"3176","WY","carbon_county",2015,0.227,2020,0.1695845473
"3177","WY","converse_county",2015,0.224,2020,0.1538153563
"3178","WY","crook_county",2015,0.188,2020,0.1431855399
"3179","WY","fremont_county",2015,0.227,2020,0.193999372
"3180","WY","goshen_county",2015,0.164,2020,0.1609760664
"3181","WY","hot_springs_county",2015,0.194,2020,0.1526870793
"3182","WY","johnson_county",2015,0.159,2020,0.1502852689
"3183","WY","laramie_county",2015,0.192,2020,0.1704288647
"3184","WY","lincoln_county",2015,0.134,2020,0.1458803811
"3185","WY","natrona_county",2015,0.262,2020,0.1779320026
"3186","WY","niobrara_county",2015,0.204,2020,0.1789530784
"3187","WY","park_county",2015,0.154,2020,0.1310571997
"3188","WY","platte_county",2015,0.182,2020,0.1414922848
"3189","WY","sheridan_county",2015,0.181,2020,0.1521418513
"3190","WY","sublette_county",2015,0.165,2020,0.1391299376
"3191","WY","sweetwater_county",2015,0.243,2020,0.1807342159
"3192","WY","teton_county",2015,0.098,2020,0.1454636942
"3193","WY","uinta_county",2015,0.176,2020,0.1721267464
"3194","WY","washakie_county",2015,0.14,2020,0.168594001
"3195","WY","weston_county",2015,0.198,2020,0.1669313356
"3196","AK","hoonah-angoon_census_area",NA,NA,2020,0.200737377
"3197","AK","kusilvak_census_area",NA,NA,2020,0.4100094861
"3198","AK","petersburg_census_area",NA,NA,2020,0.1518753835
"3199","AK","prince_of_wales-hyder_census_area",NA,NA,2020,0.2227222789
"3200","AK","skagway_municipality",NA,NA,2020,0.1558438516
"3201","AK","wrangell_city",NA,NA,2020,0.1738448444
"3202","SD","oglala_lakota_county",NA,NA,2020,0.3782224128
